0, -3081.061139, -3081.061139
1, -1354.500590, -24657.965509
2, -9216.851839, -40164.501491
3, 6888.727276, -43899.156276
4, 6288.232450, -48120.942168
5, 13397.119846, -48721.058240
6, -137.904202, -51138.649854
7, 2456.726156, -54408.124950
8, 8908.700905, -54806.657225
9, 3484.810533, -55977.337124
10, 2622.661158, -57511.022092
11, 3012.901463, -58453.548788
12, 27404.282159, -58453.548788
13, -1047.179640, -59561.485949
14, 11298.070502, -59561.485949
15, 7568.419758, -60453.111439
16, -14787.119802, -61971.978673
17, 1493.017918, -62613.599092
18, -13232.636188, -64485.653061
19, -7710.693531, -64855.150190
20, 11144.080646, -65125.317974
21, 16004.863945, -65463.300522
22, -8316.845919, -68121.575646
23, -12588.193330, -69326.985820
24, 949.831173, -69737.135451
25, 5922.764626, -69749.117212
26, 14077.170540, -69786.325694
27, -698.330734, -69786.325694
28, 10532.637627, -69786.325694
29, -4782.531266, -69986.550767
30, 3247.859615, -69986.550767
31, -2929.313242, -70593.769081
32, -2481.548993, -70593.769081
33, -2644.114572, -70870.589500
34, 6715.197488, -71049.100859
35, -17212.605701, -71475.389500
36, 12133.337704, -71497.594825
37, -8222.136929, -72549.145647
38, -5578.914511, -72617.042039
39, 16077.939293, -72776.390713
40, 9306.957820, -72977.308607
41, 877.453585, -74174.960263
42, -4577.751522, -74635.449494
43, 6606.193170, -74635.449494
44, -5327.516749, -74635.449494
45, -8559.606449, -76104.560263
46, 6404.914512, -76104.560263
47, -8789.514913, -76104.560263
48, -2358.987164, -76916.545682
49, -1444.420059, -76916.545682
50, 6951.837043, -76916.545682
51, 11315.547475, -76926.012348
52, 32228.956622, -76926.012348
53, -6886.412221, -78212.412348
54, 3085.201199, -78212.412348
55, -2277.535805, -78984.355503
56, -4422.327235, -78984.355503
57, 16196.917791, -79452.501615
58, 7699.630815, -80737.683314
59, 5294.378801, -80737.683314
60, -15983.038822, -81794.619561
61, 3367.104622, -81794.619561
62, -9259.228210, -82260.079591
63, -15511.704446, -82528.879591
64, -1930.082462, -82855.279591
65, -5579.889002, -82942.574951
66, -6184.292339, -83220.279585
67, 6867.792828, -83220.279585
68, 15358.265345, -83220.279585
69, 11910.249514, -83220.279585
70, -8255.791105, -83220.279585
71, 3904.325800, -83699.343465
72, -8505.567794, -83699.343465
73, 8941.919223, -83699.343465
74, 18870.409787, -83699.343465
75, 9913.116201, -83699.343465
76, 2787.551615, -83699.343465
77, 7632.555335, -83699.343465
78, 28101.865257, -83699.343465
79, 6848.829570, -83699.343465
80, -3046.041359, -83943.708612
81, 4964.329749, -84202.908612
82, 8409.117890, -85066.908612
83, 10362.776303, -85066.908612
84, 12599.045151, -85066.908612
85, 3185.533337, -85066.908612
86, 386.512560, -85425.096719
87, 517.845624, -85825.905889
88, 12565.153648, -86507.505889
89, 10294.675556, -86507.505889
90, 3812.775124, -87387.787751
91, -7227.851404, -88087.120482
92, -7603.475659, -88959.997634
93, 3886.747856, -88959.997634
94, -794.742178, -89157.388087
95, -496.059588, -89905.959060
96, 21127.941138, -89919.425726
97, -8784.753793, -90082.314958
98, 1760.965039, -90293.008791
99, -525.311535, -90319.560363
100, -11677.079385, -92299.333136
101, 11322.090818, -92299.333136
102, 4867.250979, -92352.680301
103, 22791.376143, -92527.963843
104, 9122.605543, -92646.436118
105, -4544.565478, -92742.942285
106, -10131.925958, -93203.742285
107, -14411.587196, -94422.219436
108, 4858.047120, -95346.933116
109, 6944.056338, -95807.640774
110, -20777.842749, -96913.697294
111, -18039.502939, -96913.697294
112, 20665.190334, -96913.697294
113, 9732.339980, -96913.697294
114, -1445.905995, -96913.697294
115, 8758.569015, -96913.697294
116, 6881.141580, -97499.245325
117, 12239.340357, -97642.757672
118, 16198.747127, -97897.654407
119, -14370.054018, -99501.857564
120, 12164.932930, -99501.918708
121, -5346.464274, -99501.918708
122, -3508.611466, -99772.962620
123, -8358.970647, -99772.962620
124, 12733.244383, -99834.772168
125, 6737.400670, -99834.772168
126, -9697.014808, -100878.753854
127, 12918.909963, -101735.572168
128, -16657.605197, -101735.572168
129, -6534.574235, -101747.705501
130, -21838.303505, -102448.505501
131, 13366.937331, -102448.505501
132, -4634.871666, -102448.505501
133, -20883.738153, -102784.505501
134, -3355.333955, -103012.372168
135, -5059.402535, -103012.372168
136, -11928.659351, -103377.172168
137, -11114.096770, -103377.172168
138, -1278.862413, -103377.172168
139, 14269.986125, -103377.172168
140, -1961.701741, -103764.503698
141, -7363.862870, -103764.503698
142, 400.261406, -103764.503698
143, -2205.619655, -103774.896003
144, -17309.305097, -103774.896003
145, 26027.151396, -103774.896003
146, -2147.509720, -103774.896003
147, 6225.866565, -103774.896003
148, 19231.093451, -103774.896003
149, -14456.818576, -103774.896003
150, -17779.637908, -103774.896003
151, -6243.958293, -103774.896003
152, -2040.852628, -103774.896003
153, -15021.308032, -103774.896003
154, -11180.983112, -103774.896003
155, -5478.865080, -103774.896003
156, -863.938370, -103774.896003
157, -1533.910428, -103774.896003
158, -2079.902727, -103774.896003
159, -8411.241894, -103774.896003
160, -8374.143717, -103774.896003
161, 8164.136372, -103774.896003
162, -5269.599886, -103774.896003
163, 2415.211718, -103774.896003
164, -22655.280527, -103805.231559
165, 10558.327764, -104023.777671
166, 4278.940781, -104023.777671
167, 6699.734130, -104023.777671
168, 16840.515234, -104023.777671
169, 16571.912218, -104023.838815
170, 19334.080312, -104023.838815
171, 7415.992941, -104023.838815
172, 7194.519983, -104023.838815
173, -5993.388341, -104249.698240
174, -8559.254402, -104249.698240
175, 20386.027794, -104606.624246
176, 7964.324011, -104606.624246
177, 17377.371857, -104606.624246
178, 6429.500563, -104606.624246
179, 10292.069285, -104606.624246
180, 476.038441, -104705.599012
181, 20745.573858, -104705.599012
182, -21224.709478, -105551.532627
183, -5606.381530, -105868.332627
184, -2208.729981, -105868.332627
185, -6567.815355, -106950.157860
186, -28805.972281, -107436.825294
187, -21010.961639, -107436.825294
188, 6393.708696, -107436.825294
189, 4685.807238, -107436.825294
190, 8822.743305, -107436.825294
191, 30160.656323, -107436.825294
192, 1712.119504, -108963.225294
193, -1668.558115, -109279.844181
194, 8286.079268, -109458.355541
195, -619.934039, -109458.355541
196, -5941.834984, -110709.469220
197, -4921.918230, -110845.262003
198, -3859.424407, -111230.470103
199, -15474.890195, -111390.737536
200, 5306.769133, -113101.777796
